,summoner_a,summoner_b,position,win_rate,lane_kill_rate,kda,kill_participate,damage
6524,雷玟,汎,0,0.4533,0.3987,0.5243902439024389,0.47229916897506924,0.38862467242550713
6525,雷玟,波比,0,0.5369,0.42310000000000003,0.4306930693069307,0.4572127139364303,0.44431483479630224
6526,雷玟,泰達米爾,0,0.5872999999999999,0.4403,0.5880758807588076,0.5136138613861386,0.51694036772328
6527,雷玟,烏爾加特,0,0.41380000000000006,0.37979999999999997,0.4065656565656566,0.45186136071887034,0.41435137746289197
6528,雷玟,犽宿,0,0.5493,0.7034999999999999,0.6583333333333333,0.5173745173745173,0.530002001086304
6529,雷玟,犽宿,2,0.5405,0.6919,0.58679706601467,0.512249443207127,0.5044151729398304
6530,雷玟,約瑞科,0,0.4405,0.579,0.5415549597855228,0.5339366515837104,0.47514009777035887
6531,雷玟,納瑟斯,0,0.5814,0.5113,0.5358090185676393,0.4980289093298292,0.5248847148802159
6532,雷玟,茂凱,0,0.4131,0.5896,0.4357298474945534,0.48581997533908755,0.5013362590373308
6533,雷玟,菲歐拉,0,0.5114,0.4413,0.4985915492957747,0.4980289093298292,0.4594894886114441
6534,雷玟,葵恩,0,0.45780000000000004,0.5177,0.5102040816326531,0.45690672963400236,0.38268439568302426
6535,雷玟,蓋倫,0,0.488,0.4648,0.4580335731414868,0.4960629921259843,0.46437662755654385
6536,雷玟,賈克斯,0,0.5474,0.6191,0.606951871657754,0.5404312668463612,0.5188915339070989
6537,雷玟,賽勒斯,0,0.5152,0.5426,0.5012853470437019,0.4793875147232038,0.49769709375925875
6538,雷玟,賽特,0,0.5451,0.4844,0.5657894736842105,0.5157068062827225,0.48552218989236984
6539,雷玟,路西恩,0,0.6415000000000001,0.5138,0.6193029490616622,0.5172413793103449,0.44870281321086125
6540,雷玟,辛吉德,0,0.6154000000000001,0.7009000000000001,0.6085918854415274,0.51171875,0.5127098029676478
6541,雷玟,達瑞斯,0,0.47500000000000003,0.5088,0.5271739130434783,0.5171052631578947,0.511537981788699
6542,雷玟,鄂爾,0,0.5097,0.46549999999999997,0.4411764705882353,0.479297365119197,0.49401823303146863
6543,雷玟,阿卡莉,0,0.5319,0.4946,0.4911392405063291,0.5076142131979695,0.48454110432963693
6544,雷玟,雷尼克頓,0,0.46020000000000005,0.3697,0.4453125,0.47916666666666663,0.4504950495049505
6545,雷玟,雷葛爾,0,0.4253,0.44229999999999997,0.45549738219895286,0.4854881266490765,0.5045443380004913
6546,雷玟,魔鬥凱薩,0,0.5307999999999999,0.5014,0.5338753387533876,0.5143246930422919,0.49458473215588966
6547,雷珂煞,伊芙琳,1,0.5247999999999999,,0.5288461538461539,0.50730282375852,0.44112218530823183
6548,雷珂煞,伊莉絲,1,0.4202,,0.4727626459143969,0.500473933649289,0.4655400440852315
6549,雷珂煞,努努和威朗普,1,0.4978,,0.5476190476190476,0.5013501350135015,0.5730494363810507
6550,雷珂煞,卡力斯,1,0.5263,,0.5228628230616302,0.5058708414872799,0.4616152508533522
6551,雷珂煞,卡爾瑟斯,1,0.4545,,0.4854932301740812,0.46125461254612543,0.34292302048944084
6552,雷珂煞,古拉格斯,1,0.4939,,0.49520153550863727,0.5067307692307692,0.48969952403444394
6553,雷珂煞,史瓦妮,1,0.5189,,0.45791245791245794,0.48651079136690645,0.536397901115956
6554,雷珂煞,嘉文四世,1,0.4978,,0.47395833333333337,0.46935201401050786,0.5615879297551323
6555,雷珂煞,塔莉雅,1,0.49229999999999996,,0.4490566037735849,0.4700460829493088,0.4118187787261983
6556,雷珂煞,夜曲,1,0.5667,,0.5517241379310346,0.5090390104662227,0.4841272513044942
6557,雷珂煞,奈德麗,1,0.503,,0.5019083969465649,0.4906015037593985,0.4448309789865767
6558,雷珂煞,希瓦娜,1,0.48950000000000005,,0.5194085027726433,0.5127952755905513,0.4152943692523907
6559,雷珂煞,弗力貝爾,1,0.44189999999999996,,0.4726277372262773,0.4900473933649289,0.5135548598263839
6560,雷珂煞,悟空,1,0.4222,,0.4716981132075472,0.5125968992248062,0.5033164260632071
6561,雷珂煞,慨影,1,0.5301,,0.5680473372781064,0.5091610414657667,0.47453310696095075
6562,雷珂煞,拉姆斯,1,0.5403,,0.5364120781527532,0.5,0.5350146363431659
6563,雷珂煞,易大師,1,0.49590000000000006,,0.6114649681528662,0.5288169868554095,0.48377518557794275
6564,雷珂煞,札克,1,0.5161,,0.4510433386837881,0.48623853211009177,0.5284452731942441
6565,雷珂煞,李星,1,0.5219,,0.5153256704980843,0.49718574108818014,0.5235995748533637
6566,雷珂煞,歐拉夫,1,0.4943,,0.5303643724696357,0.5181907571288102,0.4715950600104366
6567,雷珂煞,沃維克,1,0.4719,,0.47912524850894633,0.4995322731524789,0.5198553236380077
6568,雷珂煞,波比,1,0.4252,,0.43396226415094336,0.49714285714285716,0.4963070185205805
6569,雷珂煞,潘森,1,0.46270000000000006,,0.4612244897959183,0.4995044598612487,0.4956378031438564
6570,雷珂煞,烏迪爾,1,0.46990000000000004,,0.5639412997903565,0.5464876033057852,0.5367069980379333
6571,雷珂煞,特朗德,1,0.4802,,0.4334415584415584,0.4926470588235294,0.5687371452077334
6572,雷珂煞,艾克,1,0.5028,,0.49146110056925996,0.4866666666666667,0.4398989252814739
6573,雷珂煞,菲艾,1,0.446,,0.5316973415132924,0.52,0.5104117625755985
6574,雷珂煞,葛雷夫,1,0.48600000000000004,,0.4919678714859438,0.49600798403193613,0.43402753990546
6575,雷珂煞,蒙多醫生,1,0.4524,,0.5411985018726592,0.5247332686711931,0.4945787882770403
6576,雷珂煞,薩科,1,0.5223,,0.5103578154425612,0.48958333333333337,0.4904665169820735
6577,雷珂煞,費德提克,1,0.4979,,0.4944649446494465,0.4890788224121558,0.4433111274025436
6578,雷珂煞,賈克斯,1,0.5767,,0.5895833333333333,0.53596757852077,0.5175030048076923
6579,雷珂煞,賽勒斯,1,0.5521,,0.5364372469635628,0.49613152804642163,0.45633144662366726
6580,雷珂煞,賽特,1,0.5481,,0.5225933202357564,0.506137865911237,0.5063107877347984
6581,雷珂煞,赫克林,1,0.5357000000000001,,0.5121951219512195,0.48816029143897993,0.489740932642487
6582,雷珂煞,趙信,1,0.5153,,0.5410526315789473,0.510576923076923,0.48791893998441155
6583,雷珂煞,鏡爪,1,0.4943,,0.5398773006134969,0.4943074003795066,0.4434244594640035
6584,雷珂煞,阿姆姆,1,0.5072,,0.5265225933202358,0.5040241448692153,0.49000113408687107
6585,雷珂煞,雷葛爾,1,0.4507,,0.5255623721881391,0.5281757402101241,0.4704800817160368
6586,雷茲,伊瑞莉雅,0,0.3836,0.221,0.4052631578947369,0.4565789473684211,0.46234856063132157
6587,雷茲,伊瑞莉雅,2,0.5077,0.2052,0.4668141592920354,0.47505422993492413,0.4982406935237124
6588,雷茲,凱爾,0,0.4754,0.41859999999999997,0.45434298440979953,0.491404011461318,0.5456535250087822
6589,雷茲,加里歐,2,0.4471,0.6093999999999999,0.3948717948717949,0.4543589743589743,0.5314864758712786
6590,雷茲,劫,2,0.5134000000000001,0.2451,0.4380165289256199,0.4615384615384615,0.4619609485908446
6591,雷茲,勒布朗,2,0.5012,0.3389,0.34464285714285714,0.45878524945770066,0.5093409316154609
6592,雷茲,卡特蓮娜,2,0.36729999999999996,0.3023,0.3728155339805825,0.4656410256410256,0.488589086886468
6593,雷茲,卡莎碧雅,2,0.4693,0.2544,0.46881287726358145,0.4813137032842582,0.49580890671603417
6594,雷茲,卡薩丁,2,0.47500000000000003,0.3725,0.4202626641651032,0.4685714285714286,0.506050424117108
6595,雷茲,厄薩斯,0,0.5101,0.2378,0.39999999999999997,0.4413793103448276,0.5240735926984952
6596,雷茲,厄薩斯,2,0.32689999999999997,0.2187,0.38188976377952755,0.4888888888888889,0.5467719044892064
6597,雷茲,塔隆,2,0.4142,0.2834,0.4007561436672968,0.45925925925925926,0.5131169007088996
6598,雷茲,墨菲特,0,0.5313,0.4243,0.48971193415637865,0.5020026702269693,0.5944230658778933
6599,雷茲,夜曲,2,0.5,0.3589,0.5153846153846154,0.4791666666666667,0.5363026549127451
6600,雷茲,奧莉安娜,2,0.4315,0.2903,0.3955094991364421,0.473899692937564,0.49440650167682554
6601,雷茲,姬亞娜,2,0.507,0.12240000000000001,0.4308300395256917,0.4424870466321244,0.48876758854924796
6602,雷茲,安妮,2,0.46030000000000004,0.25,0.404096834264432,0.45714285714285713,0.4472442931012738
6603,雷茲,庫奇,2,0.4737,0.408,0.46619217081850534,0.48190279214064113,0.45785615131008156
6604,雷茲,弗拉迪米爾,0,0.5088,0.557,0.4547511312217194,0.49071618037135273,0.5432627309598919
6605,雷茲,弗拉迪米爾,2,0.48009999999999997,0.4243,0.4862745098039216,0.494279176201373,0.527653991449318
6606,雷茲,慎,0,0.5424,0.4243,0.3818525519848771,0.4493284493284493,0.6156910621345499
6607,雷茲,拉克絲,2,0.6129,0.4706,0.4726930320150659,0.4758842443729904,0.4903096402156199
6608,雷茲,提摩,0,0.4558,0.4793,0.5037037037037038,0.5355113636363636,0.4715905023266913
6609,雷茲,星朵拉,2,0.4858,0.171,0.4299610894941634,0.4719471947194719,0.44556002841581815
6610,雷茲,杰西,0,0.47869999999999996,0.38780000000000003,0.4793187347931873,0.4699103713188221,0.45978218081616584
6611,雷茲,杰西,2,0.3607,0.25,0.38832997987927564,0.4624338624338625,0.4367356650011896
6612,雷茲,柔依,2,0.5749000000000001,0.2459,0.4575645756457565,0.46600877192982454,0.4718394912622316
6613,雷茲,波比,0,0.5556,0.4426,0.48106904231625836,0.5114795918367346,0.5757267277457301
6614,雷茲,派克,2,0.381,0.6053000000000001,0.3378640776699029,0.44610778443113774,0.5457531174067448
6615,雷茲,潘森,2,0.5195000000000001,0.4207,0.43699186991869915,0.4689092762487258,0.5297816187124819
6616,雷茲,犽宿,2,0.43060000000000004,0.28190000000000004,0.47939262472885036,0.48597081930415265,0.4952952845615634
6617,雷茲,納瑟斯,0,0.6545000000000001,0.38,0.5558441558441559,0.5,0.6380568191571538
6618,雷茲,維克特,2,0.5,0.3531,0.4584103512014787,0.47912087912087914,0.43770125799665105
6619,雷茲,維迦,2,0.4035,0.2858,0.41200828157349895,0.4606613454960092,0.450907398790135
6620,雷茲,艾克,2,0.5105,0.4647,0.47592592592592586,0.48352816153028694,0.5306672192291753
6621,雷茲,艾妮維亞,2,0.5455,0.139,0.42277992277992277,0.4706533776301218,0.5339449992620652
6622,雷茲,茂凱,0,0.4803,0.39020000000000005,0.42677824267782427,0.4947916666666667,0.5961227358315432
6623,雷茲,菲歐拉,0,0.4615,0.4435,0.48607594936708864,0.5028818443804034,0.5352133341158519
6624,雷茲,葵恩,0,0.3455,0.39289999999999997,0.4433734939759036,0.46737841043890865,0.4586088939566705
6625,雷茲,蓋倫,0,0.42450000000000004,0.1696,0.34854771784232363,0.45390070921985815,0.5417792824831432
6626,雷茲,藍寶,2,0.4561,0.3333,0.41726618705035967,0.47731958762886595,0.5124812618132047
6627,雷茲,賈克斯,0,0.4744,0.4219,0.4622093023255814,0.48547717842323646,0.5148479953003378
6628,雷茲,賽勒斯,0,0.4744,0.4643,0.4441747572815534,0.4571078431372549,0.5264502006566947
6629,雷茲,賽勒斯,2,0.5278,0.39840000000000003,0.48353909465020584,0.4858342077649528,0.5441169771785177
6630,雷茲,賽特,0,0.40630000000000005,0.25489999999999996,0.43099273607748184,0.47225981055480376,0.530813392267439
6631,雷茲,路西恩,2,0.4925,0.2468,0.47008547008547014,0.48726467331118495,0.4552503820911625
6632,雷茲,逆命,2,0.4422,0.5579999999999999,0.43416370106761565,0.47934782608695653,0.5382275825904562
6633,雷茲,達瑞斯,0,0.4426,0.22440000000000002,0.40705882352941175,0.4763124199743919,0.5481732989270678
6634,雷茲,鄂爾,0,0.48850000000000005,0.36,0.4276595744680851,0.49936788874841975,0.5976542865121475
6635,雷茲,鄂爾,2,0.5,0.34619999999999995,0.41292639138240567,0.47251585623678655,0.6093636583595451
6636,雷茲,阿卡莉,0,0.38670000000000004,0.3372,0.39371980676328505,0.48575305291723203,0.5179535984361335
6637,雷茲,阿卡莉,2,0.5256000000000001,0.2615,0.4584178498985801,0.4886731391585761,0.540683512535984
6638,雷茲,阿璃,2,0.44520000000000004,0.3054,0.37279151943462896,0.4635974304068522,0.49482003090250515
6639,雷茲,阿祈爾,2,0.5625,0.55,0.5231660231660232,0.4873487348734873,0.4914101172671202
6640,雷茲,雷尼克頓,0,0.40149999999999997,0.2771,0.36633663366336633,0.45786516853932585,0.5322357817177067
6641,雷茲,飛斯,2,0.4974,0.34130000000000005,0.41095890410958913,0.4746136865342164,0.548117494320026
6642,雷茲,馬爾札哈,2,0.42310000000000003,0.3044,0.38309352517985606,0.47840909090909095,0.4636795835435978
6643,雷茲,魔鬥凱薩,0,0.45990000000000003,0.30510000000000004,0.45409429280397023,0.5072046109510087,0.5408697073728952
6644,雷茲,麗珊卓,2,0.5,0.5832999999999999,0.40943396226415096,0.44938016528925623,0.5110635647157599
6645,雷茲,黛安娜,2,0.4571,0.2069,0.4473161033797217,0.4773922187171399,0.49514445840177795
6646,雷茲,齊勒斯,2,0.5517000000000001,0.2501,0.41638795986622074,0.4356540084388186,0.42584501143284054
6647,雷葛爾,伊瑞莉雅,0,0.5516,0.5165,0.5706806282722513,0.5190651906519065,0.5064649778939465
6648,雷葛爾,伊羅旖,0,0.5227,0.6149,0.6226912928759895,0.5268817204301075,0.43844518824362955
6649,雷葛爾,伊芙琳,1,0.5065,,0.4656652360515021,0.4666666666666667,0.4767672756155679
6650,雷葛爾,伊莉絲,1,0.4365,,0.4309623430962343,0.4876847290640394,0.5072360953461975
6651,雷葛爾,克雷德,0,0.5044,0.5795,0.5080091533180778,0.5011655011655012,0.5362632147847407
6652,雷葛爾,凱爾,0,0.5814,0.7062,0.5714285714285714,0.5401730531520396,0.5348301361054549
6653,雷葛爾,剛普朗克,0,0.5495,0.6559,0.5448113207547169,0.5316301703163017,0.5066648964418481
6654,雷葛爾,卡力斯,1,0.5789,,0.5266821345707656,0.522372528616025,0.5288085081516976
6655,雷葛爾,卡蜜兒,0,0.5052000000000001,0.5412,0.506426735218509,0.4860606060606061,0.4908757093579615
6656,雷葛爾,厄薩斯,0,0.52,0.5291,0.5333333333333334,0.5125628140703518,0.5005822830672084
6657,雷葛爾,吶兒,0,0.4068,0.5084491550844916,0.4829268292682927,0.49809402795425667,0.4887888772803986
6658,雷葛爾,嘉文四世,1,0.5413,,0.40530973451327434,0.4404973357015986,0.5787577813527314
6659,雷葛爾,墨菲特,0,0.48100000000000004,0.5385,0.47368421052631576,0.5042630937880633,0.4944934539529134
6660,雷葛爾,奈德麗,1,0.49520000000000003,,0.4726477024070022,0.4847290640394089,0.5009206435449304
6661,雷葛爾,希瓦娜,1,0.4675,,0.45807770961145194,0.4969635627530364,0.4658965896589659
6662,雷葛爾,弗力貝爾,0,0.451,0.3644,0.44711538461538464,0.4763636363636363,0.48110041875814635
6663,雷葛爾,弗拉迪米爾,0,0.5152,0.6807,0.5461165048543689,0.521108179419525,0.5026830808080808
6664,雷葛爾,悟空,0,0.48119999999999996,0.47369999999999995,0.47837150127226463,0.4993819530284301,0.4949829931972789
6665,雷葛爾,慎,0,0.49090000000000006,0.5752,0.44282744282744274,0.49302325581395345,0.5387650135889418
6666,雷葛爾,慨影,0,0.528,0.5771000000000001,0.5583126550868486,0.5293413173652695,0.5474490519646319
6667,雷葛爾,慨影,1,0.5315,,0.4656652360515021,0.48,0.4945735569009291
6668,雷葛爾,提摩,0,0.5538000000000001,0.5985,0.5813333333333334,0.5473965287049399,0.43617259110216855
6669,雷葛爾,易大師,1,0.46990000000000004,,0.48858447488584467,0.5052631578947369,0.47219372687991545
6670,雷葛爾,札克,0,0.5,0.5493,0.38031319910514544,0.47515923566878976,0.5252589001405663
6671,雷葛爾,札克,1,0.5704,,0.4475873544093178,0.4948162111215834,0.5874934619631546
6672,雷葛爾,李星,1,0.5025000000000001,,0.44693877551020406,0.4806201550387597,0.5377573591968692
6673,雷葛爾,杰西,0,0.5875,0.6196,0.5673076923076923,0.5,0.4615063089422399
6674,雷葛爾,汎,0,0.5977,0.6923,0.6839237057220708,0.5947955390334573,0.5543481053307643
6675,雷葛爾,波比,0,0.5034000000000001,0.5112,0.4366197183098592,0.4657863145258103,0.4592733052619838
6676,雷葛爾,泰達米爾,0,0.6409999999999999,0.626,0.5974025974025974,0.5254010695187166,0.5344592110101382
6677,雷葛爾,烏爾加特,0,0.46549999999999997,0.4711,0.49202733485193617,0.4682080924855491,0.43449441466184274
6678,雷葛爾,特朗德,1,0.34259999999999996,,0.3407534246575343,0.5009708737864078,0.5988536520984954
6679,雷葛爾,犽宿,0,0.5323,0.5636,0.5887096774193549,0.5313653136531364,0.5102690118986032
6680,雷葛爾,約瑞科,0,0.4783,0.45840000000000003,0.5181598062953996,0.49219858156028373,0.4455891059798697
6681,雷葛爾,納瑟斯,0,0.5455,0.5185,0.5292740046838408,0.5064935064935064,0.5392997499106824
6682,雷葛爾,艾克,1,0.5405,,0.4967462039045554,0.47968285431119917,0.5095771179889483
6683,雷葛爾,茂凱,0,0.46880000000000005,0.5772999999999999,0.43487394957983194,0.48359659781287967,0.5022699677981313
6684,雷葛爾,菲歐拉,0,0.5287,0.5848,0.574585635359116,0.5285895806861499,0.4964345695327772
6685,雷葛爾,葛雷夫,1,0.4286,,0.4273318872017353,0.4882533197139938,0.48146997608027087
6686,雷葛爾,葵恩,0,0.4938,0.5406,0.5067750677506775,0.4591715976331361,0.4423912773514144
6687,雷葛爾,蒙多醫生,0,0.5667,0.5366,0.5070093457943926,0.5056746532156368,0.4861740652804758
6688,雷葛爾,蓋倫,0,0.4704,0.47850000000000004,0.45102505694760814,0.49088541666666663,0.48614815792948635
6689,雷葛爾,賈克斯,0,0.52,0.6098,0.5933503836317134,0.5430711610486891,0.5043133239472674
6690,雷葛爾,賽勒斯,0,0.5824,0.7008,0.5784313725490196,0.5278450363196127,0.5371333418726784
6691,雷葛爾,賽勒斯,1,0.4,,0.42207792207792205,0.4705294705294706,0.4811426081747134
6692,雷葛爾,賽特,0,0.4966,0.5028,0.5189873417721519,0.5161691542288557,0.47580489219762157
6693,雷葛爾,路西恩,0,0.6333,0.5357,0.5340599455040872,0.5,0.43740776221422467
6694,雷葛爾,辛吉德,0,0.5385,0.6739,0.5770114942528736,0.5224586288416077,0.5173262684047641
6695,雷葛爾,達瑞斯,0,0.4839,0.41159999999999997,0.4708860759493671,0.4944512946979039,0.46323351360077486
6696,雷葛爾,鄂爾,0,0.4969,0.47950000000000004,0.4522292993630573,0.4902912621359223,0.5154916686855635
6697,雷葛爾,阿卡莉,0,0.6027,0.5143,0.5447570332480818,0.5138190954773869,0.528717976850074
6698,雷葛爾,雷尼克頓,0,0.499,0.5251,0.5037783375314862,0.503242542153048,0.5080640737286741
6699,雷葛爾,雷玟,0,0.5747,0.5577000000000001,0.5445026178010471,0.5145118733509235,0.49545566199950875
6700,雷葛爾,雷珂煞,1,0.5493,,0.47443762781186094,0.47182425978987586,0.5295199182839633
6701,雷葛爾,魔鬥凱薩,0,0.5091,0.5499,0.5757575757575757,0.533596837944664,0.5019263368777932
6702,露璐,亞歷斯塔,4,0.4932,0.4868,0.5500878734622144,0.5122549019607843,
6703,露璐,伊瑞莉雅,0,0.537,0.35509999999999997,0.5772946859903381,0.5193704600484261,0.45254168635657865
6704,露璐,加里歐,4,0.4883,0.5221,0.5706984667802385,0.49032992036405004,
6705,露璐,劫,2,0.3649,0.4575,0.49901768172888017,0.507182320441989,0.4006606890042473
6706,露璐,勒布朗,2,0.5377000000000001,0.6757,0.5270758122743682,0.5162303664921466,0.44161867704280156
6707,露璐,卡特蓮娜,2,0.5,0.5976,0.5961538461538461,0.5270142180094787,0.4977860778939125
6708,露璐,卡瑪,4,0.5188,0.5318999999999999,0.5466666666666666,0.4892601431980907,
6709,露璐,厄薩斯,0,0.381,0.2949,0.4613526570048309,0.4877717391304348,0.4689981035646556
6710,露璐,塔里克,4,0.5068,0.49700000000000005,0.5417348608837971,0.5,
6711,露璐,墨菲特,4,0.5225,0.532,0.5915221579961465,0.5066666666666667,
6712,露璐,好運姐,4,0.6224000000000001,0.6147,0.686456400742115,0.5378250591016549,
6713,露璐,妮可,4,0.5222,0.4832,0.5952813067150635,0.4900351699882767,
6714,露璐,姍娜,4,0.5049,0.5282,0.5155993431855501,0.43783783783783786,
6715,露璐,威寇茲,4,0.5498,0.4143,0.5859519408502772,0.4565483476132191,
6716,露璐,娜米,4,0.5307999999999999,0.5217,0.5284280936454849,0.4894146948941469,
6717,露璐,安妮,4,0.5645,0.5464,0.6022514071294559,0.45355850422195415,
6718,露璐,巴德,4,0.5059,0.5338,0.5211726384364821,0.45052386495925495,
6719,露璐,布蘭德,4,0.5088,0.5044,0.6177024482109228,0.48079161816065186,
6720,露璐,布郎姆,4,0.49060000000000004,0.47840000000000005,0.5016077170418006,0.5326757090012331,
6721,露璐,布里茨,4,0.48960000000000004,0.4079,0.5249537892791127,0.5149342891278376,
6722,露璐,弗力貝爾,4,0.54,0.4255,0.5588235294117647,0.4790960451977401,
6723,露璐,悠咪,4,0.5096,0.4459,0.4123989218328841,0.4766355140186916,
6724,露璐,慎,4,0.5094,0.5,0.5191986644407345,0.4760869565217391,
6725,露璐,拉克絲,4,0.5146000000000001,0.5042,0.5511363636363636,0.4718562874251497,
6726,露璐,斯溫,4,0.5727000000000001,0.47979999999999995,0.5873873873873874,0.47592385218365063,
6727,露璐,星朵拉,2,0.5849000000000001,0.5,0.6018018018018018,0.5247629083245521,0.3638762432220837
6728,露璐,札克,4,0.5806,0.41409999999999997,0.5342706502636204,0.4704595185995623,
6729,露璐,枷蘿,4,0.4811,0.4754,0.5694980694980696,0.46019900497512434,
6730,露璐,極靈,4,0.4985,0.5893999999999999,0.5099009900990098,0.47122302158273377,
6731,露璐,波比,4,0.5758,0.5111,0.611295681063123,0.5005488474204172,
6732,露璐,派克,4,0.5126,0.467,0.5540275049115914,0.48704103671706267,
6733,露璐,潘森,4,0.5152,0.5179,0.6294896030245747,0.4934065934065934,
6734,露璐,犽宿,2,0.4308,0.6111,0.6471734892787524,0.5572441742654508,0.47689521885990876
6735,露璐,珍娜,4,0.5156000000000001,0.5749,0.5268987341772152,0.5037499999999999,
6736,露璐,瑟雷西,4,0.5189,0.466,0.5352112676056339,0.49533799533799533,
6737,露璐,納帝魯斯,4,0.5222,0.44060000000000005,0.5743119266055047,0.509367681498829,
6738,露璐,索娜,4,0.48840000000000006,0.5891,0.5626016260162601,0.4750830564784053,
6739,露璐,索拉卡,4,0.46909999999999996,0.593,0.5311973018549747,0.5829662261380324,
6740,露璐,維迦,4,0.4685,0.573,0.5625,0.4668949771689498,
6741,露璐,艾希,4,0.5962,0.5672,0.6612021857923497,0.5050761421319797,
6742,露璐,茂凱,0,0.5283,0.5094,0.45621181262729127,0.5077288941736029,0.5138328437227621
6743,露璐,茂凱,4,0.4399,0.5021,0.5492700729927007,0.5082938388625592,
6744,露璐,蓋倫,0,0.4182,0.5349,0.5274463007159905,0.565340909090909,0.5553458223520193
6745,露璐,薩科,4,0.5625,0.4987,0.5535714285714286,0.4964028776978417,
6746,露璐,貪啃奇,4,0.5513,0.4054,0.5924006908462868,0.5540540540540541,
6747,露璐,費德提克,4,0.5278,0.4902,0.5654648956356737,0.48532731376975174,
6748,露璐,賽勒斯,2,0.5231,0.5606,0.5772994129158513,0.5410484668644907,0.4785988740952551
6749,露璐,賽特,4,0.5526,0.4667,0.6184210526315789,0.5170454545454546,
6750,露璐,逆命,2,0.48,0.7714,0.5327586206896552,0.49461206896551724,0.4714917627390199
6751,露璐,達瑞斯,0,0.44,0.38789999999999997,0.4951923076923077,0.5256756756756756,0.48654076527376505
6752,露璐,鄂爾,0,0.549,0.4138,0.5080971659919028,0.5220048899755501,0.5208909746786677
6753,露璐,銳空,4,0.5387,0.479,0.5257410296411856,0.5112219451371571,
6754,露璐,雷尼克頓,0,0.5313,0.44549999999999995,0.5798525798525798,0.5561569688768606,0.5347531725240704
6755,露璐,雷歐娜,4,0.4857,0.4218,0.547486033519553,0.5210589651022864,
6756,露璐,魔甘娜,4,0.514,0.4959,0.5414462081128748,0.4755813953488372,
6757,露璐,魔鬥凱薩,0,0.32909999999999995,0.23,0.42823529411764705,0.5197368421052632,0.4498495829345002
6758,露璐,齊勒斯,4,0.5307999999999999,0.4144,0.5467889908256881,0.4457831325301205,
6759,飛斯,伊澤瑞爾,2,0.5846,0.6403,0.6146245059288538,0.5183630640083945,0.44437484943387134
6760,飛斯,伊瑞莉雅,2,0.588,0.5094,0.644880174291939,0.5233050847457626,0.5174499147485081
6761,飛斯,克雷德,2,0.5246000000000001,0.3944,0.5128676470588236,0.4865125240847784,0.5023051923512962
6762,飛斯,加里歐,2,0.47520000000000007,0.5841,0.49731663685152055,0.4846686449060337,0.46584218468002014
6763,飛斯,劫,2,0.5288,0.4954,0.5515789473684211,0.4973432518597237,0.45705475704978366
6764,飛斯,勒布朗,2,0.5214,0.562,0.48431372549019613,0.5,0.4843994601889339
6765,飛斯,卡特蓮娜,2,0.4936,0.6037,0.5702306079664571,0.5020408163265306,0.4958086718980155
6766,飛斯,卡莎碧雅,2,0.4583,0.606,0.5873983739837398,0.5248380129589634,0.48636400862657314
6767,飛斯,卡薩丁,2,0.4612,0.5692,0.5253549695740365,0.5054112554112554,0.46185491850231736
6768,飛斯,厄薩斯,2,0.5093,0.3276,0.5354330708661418,0.5071982281284607,0.4853501163528665
6769,飛斯,塔隆,2,0.5128,0.4885,0.5265306122448979,0.488659793814433,0.4769326373353219
6770,飛斯,墨菲特,2,0.4962,0.5882000000000001,0.5816326530612245,0.5200400801603207,0.4947636146020347
6771,飛斯,夜曲,2,0.45740000000000003,0.4722,0.5505154639175258,0.502532928064843,0.4916740849348065
6772,飛斯,奧莉安娜,2,0.4841,0.5615,0.5068493150684932,0.4879581151832461,0.46307919008895926
6773,飛斯,妮可,2,0.4404,0.5253,0.5114345114345114,0.5108359133126935,0.47776799471714726
6774,飛斯,姬亞娜,2,0.5622,0.5798,0.5735607675906184,0.5030549898167006,0.5023988856789104
6775,飛斯,威寇茲,2,0.5441,0.6666,0.5526838966202784,0.5005213764337851,0.4434972842486421
6776,飛斯,安妮,2,0.5103,0.5543,0.5615866388308977,0.5025746652935118,0.46424882629107983
6777,飛斯,寇格魔,2,0.6829000000000001,0.7019,0.639763779527559,0.5279361459521095,0.4795387463104708
6778,飛斯,希格斯,2,0.5844,0.7381,0.616600790513834,0.5217391304347826,0.44012522828072004
6779,飛斯,庫奇,2,0.5307000000000001,0.7792,0.5737704918032787,0.4994903160040775,0.4390406067620478
6780,飛斯,弗拉迪米爾,2,0.4706,0.636,0.557142857142857,0.5164835164835165,0.46689944461369015
6781,飛斯,慨影,2,0.5342,0.5814,0.5967078189300412,0.5068349106203996,0.49952851258126957
6782,飛斯,拉克絲,2,0.48950000000000005,0.6204999999999999,0.5297504798464491,0.512396694214876,0.48441220133889806
6783,飛斯,星朵拉,2,0.5226,0.6271,0.5876068376068376,0.5231431646932185,0.4689796886113965
6784,飛斯,杰西,2,0.479,0.5586,0.5471311475409836,0.513595166163142,0.4550608678578441
6785,飛斯,柔依,2,0.5563,0.5571,0.5599999999999999,0.5015706806282723,0.44784586566764784
6786,飛斯,極靈,2,0.4865,0.7672,0.45964912280701753,0.49064906490649063,0.5415054462688994
6787,飛斯,派克,2,0.5556,0.7,0.5456349206349206,0.48662041625371655,0.5641406342796057
6788,飛斯,潘森,2,0.508,0.40299999999999997,0.5230125523012553,0.4864321608040201,0.4787846748838374
6789,飛斯,犽宿,2,0.5244,0.5461,0.6285714285714286,0.5327604726100967,0.49736052456101354
